"","ENSEMBL","ENTREZID","SYMBOL","TXCHROM","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000141380","ENSG00000141380","6760","SS18","chr18",0.0399658486094988,6.28540301098776,1.27788326604273,0.202691397616053,0.325646970895099,-6.12906577372948
"ENSG00000143797","ENSG00000143797","129642","MBOAT2","chr2",0.0712124516142901,7.74277661875267,1.24365520843193,0.215003219110734,0.340028234265842,-6.12936534299517
"ENSG00000115159","ENSG00000115159","2820","GPD2","chr2",0.0514159356131924,5.78401190860809,1.28259421500258,0.201038201973369,0.323711021285619,-6.12945540536998
"ENSG00000236008","ENSG00000236008","101929567","LINC01814",NA,0.0646488183384284,1.7639613273951,0.629724947196712,0.529554259418311,0.652889443908927,-6.12946019734112
"ENSG00000226742","ENSG00000226742","440498","HSBP1L1","chr18",-0.057136009141613,2.00825154877742,-0.793453164608446,0.428403124524206,0.564840534467234,-6.12957759198874
"ENSG00000005339","ENSG00000005339","1387","CREBBP","chr16",-0.0775703499849626,7.01366220450991,-1.2647309522513,0.207359644408489,0.33116398918753,-6.12962066769735
"ENSG00000100908","ENSG00000100908","51016","EMC9","chr14",-0.0324144193510484,1.46056662463812,-0.544469411757292,0.586692087796058,0.703418696921234,-6.12964093936922
"ENSG00000125967","ENSG00000125967","63941","NECAB3","chr20",-0.0464646553602674,1.98610192976127,-0.77299457155725,0.440388640692732,0.575204176737383,-6.12965592593552
"ENSG00000164754","ENSG00000164754","5885","RAD21","chr8",0.0415797813089293,7.43466233599375,1.25123765728979,0.212230063538515,0.336767487021708,-6.13035941676311
"ENSG00000135736","ENSG00000135736","92922","CCDC102A","chr16",-0.0388828633481169,1.37695609219093,-0.499054952421168,0.618259367317731,0.730113120770655,-6.13042095430924
"ENSG00000213139","ENSG00000213139","1427","CRYGS","chr3",0.0441782167015682,2.47236515638822,0.941364791667013,0.347591938993677,0.485323612165938,-6.1305612987597
"ENSG00000135919","ENSG00000135919","5270","SERPINE2","chr2",0.0238931941760846,1.18090447717912,0.210169720243318,0.833737544463279,0.894255155096579,-6.13060028896829
"ENSG00000147687","ENSG00000147687","83940","TATDN1","chr8",0.0582812745731188,2.70888599947955,0.977813591835328,0.329283672183512,0.466963234929156,-6.13087182377045
"ENSG00000151503","ENSG00000151503","23310","NCAPD3","chr11",0.0397257072656231,4.66774205504238,1.25774101741749,0.209872376135473,0.334321491736467,-6.13135720910958
"ENSG00000269713","ENSG00000269713","400818","NBPF9","chr1",0.0394573140452651,1.71806391259751,0.667284047627178,0.505318119138259,0.632166134155308,-6.13169482391572
"ENSG00000243477","ENSG00000243477","24142","NAA80","chr3",-0.0219067405670621,1.07968453290626,-0.310370258769748,0.756585047012905,0.837471059011227,-6.13179277722197
"ENSG00000142949","ENSG00000142949","5792","PTPRF","chr1",0.10059152743547,1.98212103499296,0.705737865586986,0.481127792790851,0.611444828441059,-6.1318158419418
"ENSG00000163536","ENSG00000163536","5274","SERPINI1","chr3",-0.0516829994213452,2.20912068424504,-0.831249969532087,0.406769911244836,0.544422876206073,-6.13189784949718
"ENSG00000164211","ENSG00000164211","134429","STARD4","chr5",0.0807237812499844,4.53645187948382,1.25315746556254,0.211532072273275,0.335944610600487,-6.13221796875826
"ENSG00000136147","ENSG00000136147","51131","PHF11","chr13",-0.0444511611398273,6.00511406347073,-1.27887681755722,0.202341906937562,0.325250843050113,-6.13230552033929
"ENSG00000173226","ENSG00000173226","9657","IQCB1","chr3",-0.05845519486107,4.78534773122299,-1.264753410798,0.207351606624955,0.33116398918753,-6.13269906037425
"ENSG00000256537","ENSG00000256537","100129361","SMIM10L1","chr12",-0.0667355210970742,4.0825839021359,-1.21645200646418,0.225168625082272,0.352055966712793,-6.13274972398719
"ENSG00000110455","ENSG00000110455","84680","ACCS","chr11",0.117673976164223,3.56033492157561,1.15608119288941,0.248952220336509,0.379483108976789,-6.13299156296645
"ENSG00000163126","ENSG00000163126","200539","ANKRD23","chr2",0.0215186597613482,1.05696199214867,0.296876629269904,0.766852057705868,0.845698773273102,-6.13321755965006
"ENSG00000100814","ENSG00000100814","57820","CCNB1IP1","chr14",0.0536300829329018,3.62038113461269,1.16169698202633,0.246667930273248,0.377211126133644,-6.13337094713649
"ENSG00000103260","ENSG00000103260","79006","METRN","chr16",-0.0150378471196204,1.06835664333778,-0.195635547610314,0.845083265401073,0.901188378456745,-6.13341877809284
"ENSG00000132382","ENSG00000132382","10514","MYBBP1A","chr17",0.060815987142391,3.31955558468048,1.11731525221478,0.265127209626462,0.397690814439693,-6.13380241702738
"ENSG00000083520","ENSG00000083520","22894","DIS3","chr13",-0.0510341745410717,6.43243130863396,-1.27151837964791,0.204940814910437,0.328461636222928,-6.13394821446968
"ENSG00000159200","ENSG00000159200","1827","RCAN1","chr21",-0.0431129737054332,3.34494722203092,-1.11573235411771,0.265802820910029,0.398476217964971,-6.13412726526589
"ENSG00000157388","ENSG00000157388","776","CACNA1D","chr3",-0.100164848399501,2.3880028926494,-0.860539661711272,0.390466108405614,0.527912705982575,-6.13455315054444
"ENSG00000100242","ENSG00000100242","25777","SUN2","chr22",-0.0521839603064115,7.94841471774132,-1.22705697856195,0.221165341966809,0.347163369719636,-6.13464514171838
"ENSG00000182742","ENSG00000182742","3214","HOXB4","chr17",-0.0184351061605094,1.12271088182946,-0.219686633202245,0.826327104879805,0.888560945414685,-6.13479222341504
"ENSG00000158545","ENSG00000158545","124245","ZC3H18","chr16",-0.0523548398220633,3.86067654533684,-1.1861783635833,0.236882719496491,0.366393887708344,-6.13482326548653
"ENSG00000110315","ENSG00000110315","50862","RNF141","chr11",0.0626599737641892,7.45674882397921,1.24670771337659,0.213883669359256,0.338817168756559,-6.1348566975955
"ENSG00000115020","ENSG00000115020","200576","PIKFYVE","chr2",0.0374746207306835,7.43501586973376,1.24699731241538,0.213777675154844,0.338690195606737,-6.13487214366436
"ENSG00000129473","ENSG00000129473","599","BCL2L2","chr14",0.0503515085317602,3.13026718545714,1.07466388760907,0.283749749445308,0.419007206622314,-6.1350294973793
"ENSG00000104490","ENSG00000104490","83988","NCALD","chr8",0.0648394523356721,3.82726473705273,1.1850637757988,0.237322128673034,0.366900346840936,-6.13528254604709
"ENSG00000142784","ENSG00000142784","23038","WDTC1","chr1",-0.074706601514432,5.84100112674299,-1.27745665800221,0.202841596665882,0.325774391312304,-6.13555383695064
"ENSG00000184208","ENSG00000184208","79640","C22orf46","chr22",0.0659539069836188,3.22505052669683,1.08175183715663,0.280594688557799,0.415492984252295,-6.13582457664585
"ENSG00000154832","ENSG00000154832","30827","CXXC1","chr18",0.0489375915860271,4.64514767761803,1.25353378665294,0.211395448054927,0.335878462864743,-6.13612563300168
"ENSG00000142089","ENSG00000142089","10410","IFITM3","chr11",-0.174282667284808,4.95134199971244,-1.26291096758475,0.20801176335337,0.331922349923621,-6.13754114181517
"ENSG00000125354","ENSG00000125354","23157","SEPTIN6","chrX",-0.051535734953923,6.49066199553203,-1.26776575864861,0.206275566994084,0.329915052665217,-6.13778746249237
"ENSG00000128394","ENSG00000128394","200316","APOBEC3F","chr22",0.0307254564394833,1.4068993011783,0.429447297617674,0.668034911816666,0.769955468623025,-6.13813872524287
"ENSG00000111445","ENSG00000111445","5985","RFC5","chr12",0.0376882195462308,3.39777677787008,1.12355682149517,0.262474804955424,0.394705973904399,-6.13815169129468
"ENSG00000248643","ENSG00000248643","100526737","RBM14-RBM4","chr11",0.0452729483271177,1.92547072171071,0.743804083383336,0.45782054750285,0.591255681950917,-6.13873866735486
"ENSG00000260852","ENSG00000260852","283932","FBXL19-AS1","chr16",0.00261863082210608,1.09046325883727,0.0348743251129535,0.97221284603541,0.982936884679584,-6.13875682569941
"ENSG00000108666","ENSG00000108666","64149","C17orf75","chr17",0.0490276112940462,3.28101582586044,1.10337953531294,0.271116252006408,0.404682919376834,-6.13906320050194
"ENSG00000120784","ENSG00000120784","22835","ZFP30","chr19",-0.0876167307676011,3.78775523334798,-1.18456882792945,0.237517440143027,0.367158991385147,-6.1397156002638
"ENSG00000163513","ENSG00000163513","7048","TGFBR2","chr3",-0.0420966782568206,8.93631055312303,-1.18348205924878,0.237946691274414,0.367649096137422,-6.13977251756526
"ENSG00000053254","ENSG00000053254","1112","FOXN3","chr14",-0.0584538909019179,6.76832694035464,-1.26154523172878,0.208502103063572,0.332623790756358,-6.13985094044791
"ENSG00000163463","ENSG00000163463","200185","KRTCAP2","chr1",-0.0378398114285936,1.80883294822879,-0.686898346891725,0.492899262766641,0.621673463922476,-6.14002783631976
"ENSG00000081870","ENSG00000081870","51668","HSPB11","chr1",-0.0544020768884768,3.80736391552588,-1.17966674458338,0.239458028899147,0.369196769570898,-6.14008048704588
"ENSG00000258056","ENSG00000258056","105369779","LOC105369779",NA,-0.0342369835344787,1.66752267805826,-0.611837064459615,0.541302723779578,0.663815007539196,-6.14099607327476
"ENSG00000165724","ENSG00000165724","116225","ZMYND19","chr9",-0.0495878689607719,2.54876546927182,-0.952507648068145,0.341926904670389,0.479370621404941,-6.14103935801107
"ENSG00000274211","ENSG00000274211","30837","SOCS7","chr17",0.0479475466270609,4.12784396908297,1.2116439396265,0.227000700694701,0.354373313032763,-6.14157751578076
"ENSG00000221866","ENSG00000221866","91584","PLXNA4","chr7",0.0978447241012516,2.33575907427731,0.837151794690726,0.403452213981413,0.541253650834635,-6.14166635080684
"ENSG00000101132","ENSG00000101132","5203","PFDN4","chr20",0.0290290196147725,1.2171187029559,0.265768329016568,0.790676526965873,0.862417901281168,-6.14243331654039
"ENSG00000163737","ENSG00000163737","5196","PF4","chr4",-0.145602606869214,5.60366343892926,-1.27156676472933,0.204923646443136,0.328461636222928,-6.14250054780466
"ENSG00000112992","ENSG00000112992","23530","NNT","chr5",-0.0431226406102439,6.00476894870681,-1.27040022164769,0.205337864115337,0.328896906386377,-6.1426624454565
"ENSG00000139620","ENSG00000139620","54934","KANSL2","chr12",-0.0380017158934376,5.28981815467305,-1.26893689504711,0.205858330244628,0.32952920548563,-6.14289736015076
"ENSG00000137720","ENSG00000137720","64776","C11orf1","chr11",0.054887489748177,2.0475597444542,0.756938895019987,0.449928894702251,0.583825168088547,-6.14323770156248
"ENSG00000141252","ENSG00000141252","55275","VPS53","chr17",-0.0583071980658726,5.5783587650827,-1.27094710165576,0.205143600984559,0.328706256492006,-6.14336597196129
"ENSG00000117054","ENSG00000117054","34","ACADM","chr1",-0.0727998826430194,4.65401417731228,-1.24916834813782,0.212984284257712,0.337596446216692,-6.14370823991292
"ENSG00000189308","ENSG00000189308","132660","LIN54","chr4",-0.0382801254625919,5.62132743606524,-1.27098276113325,0.205130938672355,0.328706256492006,-6.1437457283643
"ENSG00000134030","ENSG00000134030","9811","CTIF","chr18",0.0632959828104094,2.27886326659488,0.840492952657236,0.401581246562582,0.539332062687689,-6.14388177306122
"ENSG00000160691","ENSG00000160691","6464","SHC1","chr1",0.0441406834790705,4.56382666700071,1.24005878970582,0.21632770729973,0.341368560026194,-6.14417741443871
"ENSG00000132406","ENSG00000132406","85013","TMEM128","chr4",-0.0573776377823786,3.27431349508563,-1.10428842459232,0.270722822841505,0.404261246352255,-6.14419881258059
"ENSG00000181007","ENSG00000181007","284406","ZFP82","chr19",-0.0653790189429599,3.28631693954535,-1.10452172112032,0.270621899812134,0.404175164179312,-6.144234824998
"ENSG00000126458","ENSG00000126458","6237","RRAS","chr19",-0.053165908725947,2.06131007735198,-0.812057245441385,0.417671840040616,0.554821608129355,-6.14445605665439
"ENSG00000071082","ENSG00000071082","6160","RPL31","chr2",0.167027997057362,6.68639386028434,1.26057273524563,0.208851772112884,0.333060004511932,-6.14497564671159
"ENSG00000172578","ENSG00000172578","89857","KLHL6","chr3",-0.0392824493119017,6.5493207836627,-1.26110428455638,0.208660596228644,0.332836124469859,-6.14499359325645
"ENSG00000092200","ENSG00000092200","57096","RPGRIP1","chr14",-0.0674140816723746,3.14111507954879,-1.06365375491688,0.288698508930625,0.424212035488084,-6.14505989731649
"ENSG00000121940","ENSG00000121940","23155","CLCC1","chr1",-0.0458747156265892,4.51253691157269,-1.24012582787598,0.216302964517758,0.341368560026194,-6.14509673131625
"ENSG00000166689","ENSG00000166689","144100","PLEKHA7","chr11",-0.0312354651109051,1.23677401566193,-0.254412209851535,0.799424310173467,0.868899115469246,-6.14581826028271
"ENSG00000166908","ENSG00000166908","79837","PIP4K2C","chr12",-0.0464221442962972,4.02103575992048,-1.19541410748762,0.23326394110374,0.361949861021277,-6.14586355119524
"ENSG00000178199","ENSG00000178199","340152","ZC3H12D","chr6",0.0636163809104143,4.26249488760985,1.22330001014257,0.222577646478476,0.34892060906511,-6.14615578074008
"ENSG00000105499","ENSG00000105499","8605","PLA2G4C","chr19",0.00476365349694335,1.10719698061917,0.0289994486233708,0.976892376530929,0.985539438053486,-6.14648309995253
"ENSG00000114698","ENSG00000114698","57088","PLSCR4","chr3",-0.0540005909739172,1.52556330191857,-0.449948131285929,0.65320867667132,0.759142234893685,-6.14731467104981
"ENSG00000110888","ENSG00000110888","65981","CAPRIN2","chr12",0.0601251816690284,5.80063127539411,1.26841093729644,0.206045634960722,0.329687720335732,-6.14743114543447
"ENSG00000086065","ENSG00000086065","51510","CHMP5","chr9",0.114328139277906,5.13914772705846,1.26006254296981,0.209035386960231,0.333271720823227,-6.14747782366094
"ENSG00000182473","ENSG00000182473","23265","EXOC7","chr17",-0.0373872172336577,6.71224556056312,-1.25599025027661,0.210505201715084,0.335085217255234,-6.14753844695054
"ENSG00000133983","ENSG00000133983","51241","COX16","chr14",-0.00270516378841906,1.02186492782761,-0.0362853252297403,0.97108907581309,0.982255326183221,-6.14804882986953
"ENSG00000117009","ENSG00000117009","8564","KMO","chr1",-0.0623337674542681,3.50852610071944,-1.13985253504922,0.255637001108147,0.386909257912757,-6.1481249735041
"ENSG00000184203","ENSG00000184203","5504","PPP1R2","chr3",-0.0493688133030289,6.64474447847541,-1.25611329605915,0.210460680681887,0.335055039681465,-6.14814739423121
"ENSG00000169288","ENSG00000169288","65008","MRPL1","chr4",0.0825903951098926,2.66100832071338,0.960903405488918,0.337698019641505,0.475253654877047,-6.14893031939307
"ENSG00000200087","ENSG00000200087","26768","SNORA73B",NA,0.0845160777572982,11.7316025496587,1.03870885424508,0.300126213829342,0.43659869974042,-6.14946451696306
"ENSG00000168280","ENSG00000168280","3800","KIF5C","chr2",0.071059877706152,3.45070189564119,1.11384061055151,0.266611818096208,0.399414915966052,-6.15043851068816
"ENSG00000145423","ENSG00000145423","6423","SFRP2","chr4",-0.0104256499740453,1.15197567788314,-0.0681110637038144,0.94576157261568,0.966406558998497,-6.15085754143683
"ENSG00000204397","ENSG00000204397","114769","CARD16","chr11",-0.0861832168166998,5.52968777846791,-1.2643324639413,0.207502298921664,0.331270383148996,-6.15113273898609
"ENSG00000112796","ENSG00000112796","59084","ENPP5","chr6",0.0625381776322215,2.01122273951378,0.768356038753398,0.443132781835657,0.577509674698118,-6.15139638794415
"ENSG00000135144","ENSG00000135144","1840","DTX1","chr12",0.00694606512509935,1.07902955045645,0.0786608374300048,0.937376769501998,0.961468428981891,-6.15195651354103
"ENSG00000163312","ENSG00000163312","113510","HELQ","chr4",-0.052729270640634,4.68764603203478,-1.24323237192259,0.215158635217412,0.340179038817203,-6.15237851344583
"ENSG00000189091","ENSG00000189091","23450","SF3B3","chr16",-0.0433423997083176,6.62380854633381,-1.25355148791885,0.211389023153068,0.335878462864743,-6.15240396896182
"ENSG00000185010","ENSG00000185010","2157","F8","chrX",0.0527999248259712,2.74273486879404,0.962540444925691,0.336877413604092,0.474721304044726,-6.15246516977441
"ENSG00000118873","ENSG00000118873","25782","RAB3GAP2","chr1",0.0322560555525519,6.57266477894046,1.25471858702191,0.210965723214857,0.335451623702188,-6.15258114491991
"ENSG00000105136","ENSG00000105136","79744","ZNF419","chr19",0.0504730348080332,3.53572472292572,1.12718086301683,0.260943236547806,0.393139418930338,-6.15289096987742
"ENSG00000267365","ENSG00000267365","400617","KCNJ2-AS1","chr17",-0.0768606372000692,3.37925624409004,-1.09775942546718,0.273557779223079,0.407677295312893,-6.15296125509964
"ENSG00000127922","ENSG00000127922","7979","SEM1","chr7",0.0608055769281974,4.22207661349149,1.21049098197403,0.227441612935132,0.354805667786333,-6.15305985282937
"ENSG00000147180","ENSG00000147180","7552","ZNF711","chrX",0.0503200234377409,1.60430400812708,0.556680295068076,0.578334449067318,0.696311023846398,-6.15353042921979
"ENSG00000082068","ENSG00000082068","55100","WDR70","chr5",-0.037437919088783,4.97743368479191,-1.25326396049899,0.211493402526818,0.335923900499152,-6.15381441346387
"ENSG00000164008","ENSG00000164008","79078","C1orf50","chr1",0.00714163307847211,1.09270619529288,0.108617633591332,0.913608754385215,0.944747135599765,-6.1538708118189
"ENSG00000115806","ENSG00000115806","26003","GORASP2","chr2",0.042908003613301,3.54671765002084,1.13163564395613,0.259069129593004,0.391200355020219,-6.15401604863373
"ENSG00000140022","ENSG00000140022","85439","STON2","chr14",0.102552908601762,3.99887094743304,1.18258616980004,0.238300963689368,0.367979586601855,-6.15414261126729
"ENSG00000179364","ENSG00000179364","23241","PACS2","chr14",-0.0545209353688585,3.84301599840802,-1.17535598511005,0.24117381241779,0.371017037483565,-6.15450071381302
"ENSG00000100417","ENSG00000100417","5372","PMM1","chr22",0.0376894675680286,2.94322238223522,1.01767282594281,0.309996213781306,0.447529504794754,-6.15533837498587
"ENSG00000232810","ENSG00000232810","7124","TNF","chr6",-0.0426761157356999,1.76080702365711,-0.637710396535605,0.524352021606188,0.648366221433237,-6.15582154790468
"ENSG00000198142","ENSG00000198142","65124","SOWAHC","chr2",-0.0549194989651531,1.90016010098328,-0.720259614555144,0.472160437871422,0.6037665228469,-6.1559403057767
"ENSG00000138074","ENSG00000138074","8884","SLC5A6","chr2",-0.0444304648525301,2.72938272375185,-0.974087971272198,0.331125654753031,0.46894793479828,-6.15597838644317
"ENSG00000204604","ENSG00000204604","162967","ZNF320","chr19",-0.0747168059653795,4.53947762382459,-1.23217569249191,0.219251562885678,0.344691770878385,-6.15641846328832
"ENSG00000154767","ENSG00000154767","7508","XPC","chr3",0.0490641319997814,6.09785797472128,1.25893544794353,0.209441438502502,0.333716135965512,-6.15690917755419
"ENSG00000217930","ENSG00000217930","51025","PAM16","chr16",-0.0437942908100918,1.70449599895058,-0.551635075989987,0.581780770618875,0.699449693680204,-6.15710837009382
"ENSG00000172340","ENSG00000172340","8801","SUCLG2","chr3",-0.0522323822322312,5.14728003612652,-1.25498840536558,0.210867949627128,0.335366817206673,-6.15739308226469
"ENSG00000197442","ENSG00000197442","4217","MAP3K5","chr6",-0.0490443352006107,7.78090527814694,-1.21735033110117,0.224827508162492,0.351609402411465,-6.15749979894819
"ENSG00000104731","ENSG00000104731","54758","KLHDC4","chr16",0.0580223915550958,4.68008729002252,1.23631099147037,0.217714228823947,0.342882293666872,-6.15757300802615
"ENSG00000162496","ENSG00000162496","9249","DHRS3","chr1",-0.0540375149969117,3.47132692098205,-1.12040495586217,0.263811899792548,0.39617123860918,-6.15776270399096
"ENSG00000123689","ENSG00000123689","50486","G0S2","chr1",-0.0579460434879884,1.61986398949953,-0.532267894151521,0.595099187719609,0.710508749630253,-6.15820205886624
"ENSG00000122644","ENSG00000122644","10124","ARL4A","chr7",0.153452561546265,5.15964870791784,1.25206177846631,0.211930229977424,0.336413894188458,-6.15828208961932
"ENSG00000188747","ENSG00000188747","10811","NOXA1","chr9",0.0211708938097376,1.107203479167,0.276170094021437,0.782687103863547,0.857175791305106,-6.15836537815602
"ENSG00000113273","ENSG00000113273","411","ARSB","chr5",-0.0534130588614168,4.8048271822284,-1.24193368400081,0.215636485494959,0.340729043445742,-6.15872134870512
"ENSG00000106077","ENSG00000106077","83451","ABHD11","chr7",-0.0474135373716227,2.05285386576076,-0.763405534846514,0.446072312669515,0.580026766087235,-6.15890103301349
"ENSG00000179859","ENSG00000179859","284023","RNF227","chr17",-0.0338142719055305,1.6247312294392,-0.573062119727522,0.567211414273222,0.686467221318478,-6.15908190490321
"ENSG00000204301","ENSG00000204301","4855","NOTCH4","chr6",0.0321322448617992,1.39459906889075,0.317447711885673,0.751217086986721,0.833770429191241,-6.15942180019683
"ENSG00000094975","ENSG00000094975","51430","SUCO","chr1",-0.0596499267448726,6.48879754546106,-1.24974322803329,0.212774557098729,0.337345605406198,-6.16003609779333
"ENSG00000104765","ENSG00000104765","665","BNIP3L","chr8",-0.109407273075104,10.9862764967023,-1.06614524811978,0.287573552546156,0.423073521726306,-6.16009765022331
"ENSG00000108963","ENSG00000108963","1801","DPH1","chr17",0.0480176691888329,2.25839589821675,0.830794839004028,0.407026440891526,0.544599383499922,-6.16031718514836
"ENSG00000170627","ENSG00000170627","121355","GTSF1","chr12",0.0255339543123762,1.31874336115482,0.265766670574623,0.790677802580234,0.862417901281168,-6.16078633783531
"ENSG00000134014","ENSG00000134014","55140","ELP3","chr8",0.0460106680902699,4.75465973278427,1.2380494903669,0.217070262147586,0.342046156043329,-6.16104309703459
"ENSG00000166562","ENSG00000166562","90701","SEC11C","chr18",-0.0706691949300704,4.0003216634399,-1.18169121481507,0.238655240826976,0.368396448182685,-6.16115100144851
"ENSG00000174796","ENSG00000174796","152815","THAP6","chr4",0.0471177677599358,4.88233739680518,1.24260586789046,0.215389060413979,0.340461217419925,-6.16140826191462
"ENSG00000139597","ENSG00000139597","90634","N4BP2L1","chr13",-0.0415387517041003,5.4867641788763,-1.25645932910354,0.210335514077271,0.33489645080306,-6.1614147970236
"ENSG00000180938","ENSG00000180938","137209","ZNF572","chr8",0.0520808020685996,2.03598604772414,0.76836753552593,0.443125968236719,0.577509674698118,-6.1616036229968
"ENSG00000117228","ENSG00000117228","2633","GBP1","chr1",-0.118242626493558,7.38207362137888,-1.22319830591519,0.222615968908852,0.348938950548712,-6.16220204447366
"ENSG00000093134","ENSG00000093134","55350","VNN3","chr6",-0.0856963378018367,6.88915875515715,-1.24107465400048,0.215952987037183,0.340993172192366,-6.16252198378105
"ENSG00000170417","ENSG00000170417","130827","TMEM182","chr2",0.0365986968791818,1.85636137026521,0.666107457193077,0.506068322637353,0.632742297510997,-6.16268445657818
"ENSG00000118507","ENSG00000118507","9465","AKAP7","chr6",0.0789500965530624,4.08815276130236,1.18751783676813,0.236355419285952,0.365750942217353,-6.16299340429186
"ENSG00000184574","ENSG00000184574","57121","LPAR5","chr12",-0.0529447706241101,2.34219591350412,-0.85073735089252,0.395877408390502,0.53382357940065,-6.16299955929338
"ENSG00000165030","ENSG00000165030","4783","NFIL3","chr9",-0.071047850558289,6.15785463135917,-1.25327003446522,0.211491197142984,0.335923900499152,-6.16301701834342
"ENSG00000103226","ENSG00000103226","408050","NOMO3","chr16",-0.00587200452950497,1.08767177651342,-0.0546208227863298,0.956492111168596,0.973047353390779,-6.16303511570514
"ENSG00000226174","ENSG00000226174","647310","TEX22","chr14",0.00555891310414514,1.11559427132171,0.0810176676105753,0.935504517942169,0.960944962121318,-6.16314199662145
"ENSG00000196110","ENSG00000196110","374879","ZNF699","chr19",0.0488158792064006,4.17836083169561,1.19938631696205,0.231719740179285,0.360107971843715,-6.1634274032235
"ENSG00000145388","ENSG00000145388","57721","METTL14","chr4",-0.0536010358748362,5.15107547113719,-1.24921259320783,0.212968137474607,0.337596446216692,-6.16390697254782
"ENSG00000173110","ENSG00000173110","3310","HSPA6","chr1",-0.0711271738375615,7.05648014558841,-1.23433192919018,0.218448986181014,0.343722792541963,-6.16397739071944
"ENSG00000120690","ENSG00000120690","1997","ELF1","chr13",0.0390205677287534,7.94370762295828,1.205659283573,0.229296029447842,0.357145936776335,-6.16439617724473
"ENSG00000164011","ENSG00000164011","51058","ZNF691","chr1",0.0385024532845126,2.74974246004771,0.966530713901555,0.334882608720256,0.472482106570773,-6.16520010049813
"ENSG00000196074","ENSG00000196074","10388","SYCP2","chr20",-0.082248090138562,4.1473906972008,-1.19680778279773,0.232721313491739,0.36136456058953,-6.1652124669385
"ENSG00000103168","ENSG00000103168","9013","TAF1C","chr16",0.057745467309346,3.17927206768281,1.06025125588905,0.290239620935873,0.425998959866348,-6.16545419879777
"ENSG00000131051","ENSG00000131051","9584","RBM39","chr20",-0.0389834252092848,9.22592089110698,-1.14597907717093,0.253098790523604,0.384132219475784,-6.16546005541044
"ENSG00000136866","ENSG00000136866","7539","ZFP37","chr9",0.0577261948738438,1.81340326252456,0.626739457411121,0.53150596574046,0.654433883791471,-6.16554912001675
"ENSG00000120279","ENSG00000120279","80177","MYCT1","chr6",-0.0187161312812932,1.19807978267471,-0.175812580066772,0.86060940616685,0.912280357229478,-6.16572616374681
"ENSG00000081177","ENSG00000081177","55218","EXD2","chr14",0.0428392388138714,2.82641815504845,0.982539516966805,0.326956768587606,0.464695550409646,-6.16593042917423
"ENSG00000136935","ENSG00000136935","2800","GOLGA1","chr9",0.0399326889238222,4.55477665991109,1.22034659613913,0.223692438198296,0.350500512548125,-6.16628387911188
"ENSG00000143942","ENSG00000143942","494143","CHAC2","chr2",-0.00407596718914395,1.10318143226852,-0.0417547165793957,0.966733626425107,0.978831799270288,-6.1663134306498
"ENSG00000137496","ENSG00000137496","10068","IL18BP","chr11",0.0644237744410812,2.34724317896503,0.840444445180624,0.401608372002125,0.539332062687689,-6.16656357331123
"ENSG00000240891","ENSG00000240891","257068","PLCXD2","chr3",-0.0543614661180785,4.98592243001555,-1.24299567647173,0.215245669640914,0.340275599081348,-6.16661897577516
"ENSG00000158966","ENSG00000158966","57685","CACHD1","chr1",-0.0552768287941926,1.66495812804894,-0.507382845073041,0.612414887081024,0.725433522365204,-6.16666082652149
"ENSG00000204086","ENSG00000204086","29935","RPA4","chrX",0.0223028916553329,1.28107649905095,0.326237325650862,0.744567391837884,0.82898447332501,-6.16676202888484
"ENSG00000122642","ENSG00000122642","11328","FKBP9","chr7",-0.0208853273902957,1.31744571270117,-0.210785776652256,0.833257387884994,0.894032791667372,-6.16715408559435
"ENSG00000138496","ENSG00000138496","83666","PARP9","chr3",-0.0631260963644212,8.10051581095866,-1.19582449387891,0.233104063347996,0.361781043434003,-6.16741803084921
"ENSG00000027847","ENSG00000027847","11285","B4GALT7","chr5",-0.0419474865423342,3.09157621347656,-1.04299662359674,0.298140588205173,0.434602986058511,-6.16755427093935
"ENSG00000213398","ENSG00000213398","3931","LCAT","chr16",0.0110242539861627,1.18758835413343,0.130301329323716,0.896451878232894,0.934429524677733,-6.16810588612792
"ENSG00000139182","ENSG00000139182","9746","CLSTN3","chr12",0.0775004512814823,4.02456024487485,1.17620392523787,0.24083562540045,0.370844988501374,-6.16833991669315
"ENSG00000214029","ENSG00000214029","101060200","ZNF891","chr12",-0.0479751314478187,4.8583638141692,-1.23632839930674,0.217707773845405,0.342882293666872,-6.16908501658126
"ENSG00000169508","ENSG00000169508","1880","GPR183","chr13",0.0890426515630662,5.7140344474833,1.25066168936767,0.212439796591514,0.33693712656401,-6.1695534377069
"ENSG00000186193","ENSG00000186193","89958","SAPCD2","chr9",0.0138746360430324,1.16294419669751,0.0956228428568908,0.923910664807171,0.952769243401069,-6.16978069559285
"ENSG00000264920","ENSG00000264920","102724532","LOC102724532",NA,0.0307786248311382,1.52681804361146,0.442737616539049,0.658408009567621,0.762662772525447,-6.1703453866928
"ENSG00000170509","ENSG00000170509","345275","HSD17B13","chr4",0.0161456691397839,1.24543350147538,0.184542922881234,0.853764391332425,0.907639701289163,-6.17041332318484
"ENSG00000164631","ENSG00000164631","7559","ZNF12","chr7",-0.0707434683325875,6.26540066732517,-1.244691405468,0.21462270318044,0.339618468017147,-6.17049219054548
"ENSG00000074855","ENSG00000074855","57719","ANO8","chr19",0.0474229757234806,1.97547856741233,0.713066551625322,0.47659060889284,0.607593921871263,-6.17071599401347
